id,isotime,latitude,longitude,depth,magnitude,relocated,startRms,finalRms,locChange,depthChange,timeChange,numNeighbours,ph_usedP,ph_usedS,ph_stationDistMin,ph_stationDistMedian,ph_stationDistMax,dd_numTTp,dd_numTTs,dd_numCCp,dd_numCCs,dd_startResidualMedian,dd_startResidualMAD,dd_finalResidualMedian,dd_finalResidualMAD
2413988098,2022-02-23T11:22:47.881129Z,50.955548586634,28.782781471643,58.5188778476,1.00,true,0.870,1.322,21.614,58.019,-3.119,21,24,23,64.384,71.621,79.398,490,472,0,0,0.0160,0.0763,0.0061,0.0457
2414448573,2022-02-23T11:27:07.42045Z,50.920795043089,28.758575693038,63.1042087895,1.00,true,1.341,1.503,22.033,62.604,-4.580,32,24,24,68.038,74.529,81.447,717,718,0,0,0.2679,0.2251,-0.0080,0.0998
2421861673,2022-02-23T11:59:27.770224Z,57.368370940791,31.447349935128,44.8372680623,1.00,true,3.039,34.701,820.682,44.337,-117.230,40,23,22,748.192,757.547,770.640,881,844,0,0,-0.1343,0.7656,1.3807,0.8439
2427732953,2022-03-09T02:53:41.525839Z,50.529193169538,29.227212068253,12.3143167496,1.00,true,0.829,0.649,6.240,11.814,-0.474,9,21,20,12.647,22.733,32.804,124,145,0,0,-0.1841,0.2554,-0.0124,0.1061
2427995903,2022-03-09T02:55:59.89607Z,50.833865043822,28.636262116041,48.2989357282,1.00,true,0.879,1.654,52.845,47.799,-5.104,12,21,21,55.849,63.374,70.619,236,237,0,0,-0.0951,0.1424,-0.0130,0.1522
2428048553,2022-03-09T02:56:53.469722Z,50.904128997401,28.701832147441,45.1354522421,1.00,true,1.286,1.355,44.666,44.635,-4.530,9,20,17,52.950,60.153,69.377,177,146,0,0,-0.1700,0.0959,-0.0035,0.0605
2431662832,2022-05-28T07:24:02.214635Z,44.164094546251,28.170229287655,40.4424107000,1.00,true,2.620,36.373,871.943,39.942,-121.785,40,24,24,713.279,727.000,736.922,955,931,0,0,28.2151,2.3635,-3.0175,0.9784
2433449978,2022-03-09T03:10:48.88176Z,50.344377100108,29.223623920036,63.0182246987,1.00,true,0.805,2.887,57.141,62.518,-10.118,55,21,21,67.039,74.339,80.121,1039,967,0,0,0.0893,0.0747,-0.0071,0.0554
2433715728,2022-03-09T03:13:13.303264Z,50.222530863261,27.921741075029,8.0025333153,1.00,true,1.204,4.319,145.375,7.503,-11.697,51,21,17,95.333,101.219,107.934,923,737,0,0,-0.0678,0.0490,-0.0053,0.0371
2433997503,2022-03-09T03:15:56.731098Z,50.126612381239,28.302120782274,15.5633346460,1.00,true,1.431,3.656,118.880,15.063,-10.269,49,21,19,80.937,88.044,94.397,951,787,0,0,-0.3731,0.1482,-0.0270,0.1132
2434547278,2022-03-09T03:21:47.476732Z,50.469759015361,29.132850260862,79.4693908552,1.00,true,1.474,2.562,47.689,78.969,-9.523,46,19,18,80.129,83.281,86.627,807,703,0,0,-0.0182,0.0890,0.0219,0.0490
2434725603,2022-03-09T03:23:25.841319Z,50.500662930070,29.253771780772,70.1494653330,1.00,true,1.175,2.593,30.218,69.649,-9.159,42,16,16,70.885,74.344,77.920,652,610,0,0,-0.3521,0.2004,0.0743,0.1271
2435412428,2022-03-09T03:30:13.675245Z,50.461469882276,29.290714921580,73.9629778689,1.00,true,0.394,2.307,33.868,73.463,-7.325,48,20,21,74.864,78.706,83.590,863,863,0,0,0.0788,0.0944,0.0280,0.0554
2436440078,2022-03-09T03:40:36.440432Z,50.225878960445,29.520417252151,127.2497249850,1.00,true,0.697,3.140,83.219,126.750,-11.560,6,19,12,135.176,140.116,144.872,114,52,0,0,-0.1207,0.1262,-0.4081,0.3430
2439545775,2022-06-01T09:49:27.98668Z,50.918709943048,28.891700865162,16.2394674381,1.00,true,0.740,1.363,22.688,15.739,-3.013,50,18,14,24.988,35.444,46.499,725,580,0,0,0.0002,0.0679,-0.0195,0.0232
2443686574,2022-04-12T12:04:53.704787Z,48.497511632036,27.629964516911,12.4235769535,1.00,true,2.720,3.349,341.769,11.924,-17.295,12,24,0,255.064,266.172,273.919,246,0,0,0,-0.0291,0.1414,1.6439,0.3112
2445502483,2022-07-17T06:50:02.248295Z,50.872219453073,28.881909265233,18.8602751146,1.00,true,0.708,1.237,17.675,18.360,-2.752,58,14,17,24.389,34.949,46.305,712,778,0,0,0.1049,0.1252,-0.0133,0.0779
2445916300,2022-06-01T10:12:53.780615Z,50.015442177217,27.053195642904,3.3728018149,1.00,true,3.241,3.068,288.349,2.873,-8.219,15,20,23,157.248,165.195,172.896,245,273,0,0,-52.9634,8.4772,-0.4148,0.5846
2454957823,2022-02-23T15:32:17.747093Z,50.927002020220,28.838263878376,13.6934442172,1.00,true,0.578,1.332,23.016,13.193,-3.253,71,23,17,25.909,39.373,50.961,1432,993,0,0,-0.0423,0.0638,-0.0149,0.0336
2456502904,2022-08-20T15:52:16.794151Z,50.906095881566,28.901663996426,19.7383676793,1.00,true,0.601,1.152,21.559,19.238,-3.206,50,14,12,26.336,37.111,46.439,619,481,0,0,0.0334,0.0544,-0.0046,0.0188
2468679324,2022-04-12T14:53:07.165807Z,52.872861364490,38.949257522640,100.2568767048,1.00,true,2.906,31.031,565.306,99.757,-115.834,40,22,24,711.059,718.689,726.259,843,921,0,0,-0.0080,0.1061,-0.9484,0.1552
2473411807,2022-05-28T11:43:50.173281Z,50.879516520756,28.869412992200,18.4076888220,1.00,true,0.704,1.230,19.319,17.908,-2.827,50,23,15,24.825,36.756,47.185,996,619,0,0,-0.0253,0.1034,-0.0057,0.0390
2475015675,2022-06-01T13:03:53.933199Z,51.039763708641,29.146347552814,74.7463910724,1.00,true,1.073,2.072,39.643,74.246,-7.067,35,24,24,80.546,84.698,92.338,765,754,0,0,-0.0838,0.1011,-0.0013,0.0552
2475743378,2022-03-09T07:33:42.204371Z,50.284178913615,29.206722892681,60.5721070375,1.00,true,0.473,3.016,67.797,60.072,-9.796,48,16,15,67.372,75.816,82.284,690,640,0,0,-0.0717,0.1205,-0.0600,0.0530
2475814103,2022-03-09T07:34:12.654402Z,50.024345332360,29.285596822844,4.4780651462,1.00,true,0.955,3.342,92.282,3.978,-10.346,54,6,7,58.961,78.286,83.380,300,339,0,0,-0.1463,0.1831,-0.0409,0.0730
2475884684,2022-09-06T07:39:15.861742Z,49.359397540373,25.279756829636,5.4428950147,1.00,true,2.767,10.260,442.085,4.943,-31.138,18,24,24,304.001,312.113,319.761,407,418,0,0,87.1768,34.1848,-2.6788,0.2908
2476437328,2022-03-09T07:40:35.452919Z,50.239910976920,27.846234314210,0.9609720225,1.00,true,0.794,4.086,154.540,0.461,-10.547,55,14,6,98.359,103.246,111.332,712,314,0,0,0.1076,0.0767,-0.1158,0.1180
2484832078,2022-03-09T08:24:30.575586Z,50.613876933160,28.737752933059,62.5192526390,1.00,true,1.119,2.644,49.349,62.019,-10.424,31,19,15,66.492,70.125,73.368,560,423,0,0,-0.1096,0.3978,0.0590,0.2290
2489006013,2022-11-25T13:03:52.516019Z,50.600632830439,29.239107241819,51.3473958934,1.00,true,0.400,2.429,19.950,50.847,-8.484,51,24,24,51.355,52.654,56.630,1019,1056,0,0,0.0436,0.0774,-0.0038,0.0357
2489721686,2022-04-25T05:14:34.804612Z,49.341228077345,29.252297477917,12.2111195894,1.00,true,1.440,3.688,99.755,11.711,-12.195,5,23,23,134.956,150.432,160.600,107,83,0,0,-74.6338,1.5413,-0.7529,0.2722
2490612336,2022-04-25T05:23:32.183039Z,50.962996852130,28.860875270670,64.0349785429,1.00,true,1.069,1.921,18.321,63.535,-5.817,41,22,21,68.457,74.148,82.215,828,779,0,0,0.2914,0.2659,-0.0489,0.1629
2493296234,2022-09-06T09:12:01.706461Z,46.369759359666,35.520635682793,18.4913152632,1.00,true,2.330,31.908,835.027,17.991,-117.294,40,23,24,656.926,668.766,682.360,916,931,0,0,0.2000,0.3111,1.9126,0.6178
2494740303,2022-03-09T09:22:17.062414Z,48.002296477358,22.026200830120,169.3151035345,1.00,true,1.820,1.897,663.809,168.815,-91.938,31,19,0,605.358,610.657,617.965,532,0,0,0,0.3633,0.3020,-0.0812,0.1620
2499035713,2022-11-25T14:04:20.720299Z,50.237232804647,27.879507704172,9.0958230910,1.00,true,1.355,4.015,155.439,8.596,-10.280,42,19,18,96.923,102.074,108.344,664,600,0,0,-0.0051,0.0686,-0.0371,0.0406
2502614353,2022-03-09T10:02:14.028329Z,50.154710826878,28.679122597843,18.5636297967,1.00,true,1.074,2.808,93.208,18.064,-9.972,48,20,21,60.519,70.146,76.772,883,850,0,0,0.0200,0.0617,-0.0302,0.0929
2524495749,2022-04-12T20:13:17.562271Z,51.401346826507,29.190732805001,75.7794422570,1.00,true,1.991,1.951,172.488,75.279,-2.438,11,24,24,103.058,110.061,120.765,230,208,0,0,-0.3399,0.3878,0.0734,0.1785
2526825778,2022-03-09T12:44:24.967293Z,50.556303787742,28.799368401411,82.0698739308,1.00,true,1.334,2.806,68.856,81.570,-10.033,42,19,15,85.235,87.087,89.240,758,572,0,0,0.0983,0.1922,0.0012,0.1197
2529322236,2022-04-25T09:10:44.068916Z,50.329049773458,28.927555422204,85.9177728136,1.00,true,1.106,1.645,104.034,85.418,-3.931,43,16,11,91.435,95.098,99.435,618,342,0,0,0.1178,0.1549,-0.0033,0.0653
2531966237,2022-06-14T07:22:49.384975Z,50.958328997725,28.735999776932,63.0216999089,1.00,true,0.921,1.501,21.551,62.522,-3.615,20,24,24,69.521,76.768,84.148,474,471,0,0,0.1331,0.1492,-0.0080,0.0760
2534316674,2022-04-12T21:11:35.445614Z,50.059115960304,27.523809544382,6.7361535996,1.00,true,2.046,2.979,37.566,6.236,-5.554,11,16,11,125.365,133.414,141.469,161,99,0,0,-0.2485,0.2612,-0.3725,0.1828
2534517424,2022-04-12T21:13:38.863145Z,50.502987395350,27.709520697844,43.1152282610,1.00,true,1.134,1.201,57.849,42.615,-2.137,11,24,24,104.080,112.586,119.620,230,208,0,0,0.3039,0.3401,0.1698,0.3538
2537019928,2022-03-09T13:46:22.640324Z,51.385168733726,28.918250840475,45.2327547847,1.00,true,1.352,1.497,42.345,44.733,-4.360,16,17,20,81.669,90.793,104.849,230,281,0,0,40.1686,5.8434,-0.0815,0.2661
2539728987,2022-06-14T07:59:39.231743Z,51.533103157509,33.539204885705,10.0423939595,1.00,true,3.043,11.711,246.277,9.542,-37.768,21,23,24,314.146,321.304,329.043,476,386,0,0,-202.4569,52.6019,1.5216,0.4859
2542747815,2022-03-22T02:52:57.679131Z,50.176706029301,30.042372828326,156.8550364588,1.00,true,3.166,1.003,171.765,156.355,-1.321,5,20,20,172.442,178.007,183.931,96,91,0,0,0.4367,0.2304,-0.2024,0.3449
2544427303,2022-03-09T14:20:27.731789Z,50.476383679133,29.352363587468,56.3150594100,1.00,true,0.787,2.682,34.006,55.815,-9.268,43,16,14,57.858,63.666,68.919,657,563,0,0,0.0470,0.0657,0.0058,0.0260
2544608653,2022-03-09T14:22:09.237875Z,50.456553334741,29.165531755456,55.3862329143,1.00,true,0.592,2.804,42.546,54.886,-8.762,42,14,12,56.425,61.430,66.310,567,477,0,0,-0.0059,0.1013,-0.0226,0.0537
2544842828,2022-03-09T14:24:43.569395Z,50.320910840737,29.267583786385,51.2080700374,1.00,true,0.719,2.836,53.172,50.708,-9.431,47,17,12,57.357,66.510,73.615,766,512,0,0,0.1092,0.1348,-0.0267,0.0613
2544972212,2022-06-14T08:52:55.100883Z,50.030018052253,28.773211103378,161.6542636837,1.00,true,2.885,1.503,196.504,161.154,-3.899,9,23,24,174.110,178.543,182.226,180,188,0,0,19.8689,11.2041,-0.0994,0.3269
2550030915,2022-03-22T03:25:31.627721Z,50.387997759432,29.416427196122,67.3097072848,1.00,true,0.919,2.980,51.060,66.810,-10.372,55,20,19,71.255,77.740,84.072,1047,955,0,0,0.0057,0.0427,-0.0084,0.0224
2560109618,2022-12-11T10:08:47.951131Z,50.881871371624,28.965979712820,21.8416300306,1.00,true,0.748,1.142,21.944,21.342,-3.049,58,22,12,25.347,34.606,45.927,924,562,0,0,0.1001,0.0725,0.0127,0.0290
2560590115,2022-03-22T04:30:51.207076Z,50.506042163099,28.943561245508,75.0923952573,1.00,true,0.634,2.897,64.418,74.592,-9.793,50,21,21,77.454,79.278,81.316,917,920,0,0,-0.0938,0.1738,-0.0093,0.0580
2560694290,2022-03-22T04:31:55.480397Z,50.565948224324,28.949420613974,70.6265878156,1.00,true,0.569,2.802,54.234,70.127,-9.520,46,21,21,72.243,73.413,75.280,824,801,0,0,0.1222,0.1444,0.0786,0.0835
2560735115,2022-03-22T04:32:36.260741Z,50.322044810441,29.562541301431,69.6389613131,1.00,true,0.989,2.920,61.993,69.139,-9.739,66,21,21,78.265,85.806,93.342,1271,1196,0,0,0.1162,0.1037,-0.0807,0.0468
2561008590,2022-03-22T04:35:08.818786Z,50.368086737804,29.378422000818,69.9779432581,1.00,true,0.431,2.935,54.250,69.478,-10.181,51,21,21,73.857,79.869,86.570,1018,974,0,0,0.0516,0.0432,0.0207,0.0256
2561139365,2022-03-22T04:36:39.944071Z,50.246787637587,29.181077664892,60.6434778619,1.00,true,0.609,3.039,70.890,60.143,-10.056,61,19,20,69.365,78.143,84.904,1107,1136,0,0,0.1003,0.0483,0.0025,0.0329
2561404540,2022-03-22T04:39:04.774339Z,50.613633491277,30.482707530020,3.2027053296,1.00,true,0.578,3.398,59.585,2.703,-10.226,54,21,21,84.574,93.615,104.782,1049,996,0,0,-0.0060,0.0630,-0.0079,0.0363
2563454913,2022-08-03T08:22:58.593003Z,50.373228976010,30.879519443740,122.9562698785,1.00,true,3.000,1.140,42.819,122.456,-4.407,8,23,24,168.259,175.475,184.070,163,169,0,0,-0.2787,0.3723,-0.1988,0.1763
2564848453,2022-03-09T16:24:53.333966Z,50.472335421411,29.318023089116,88.8811409672,1.00,true,1.333,1.716,67.076,88.381,-3.666,43,16,13,89.657,92.681,96.224,637,435,0,0,0.5260,0.2033,-0.0049,0.1571
2565311903,2022-03-09T16:29:12.524423Z,50.557232071534,29.204651102061,51.0495754172,1.00,true,0.519,2.488,26.175,50.550,-8.476,50,21,19,51.055,53.499,57.669,920,868,0,0,-0.0363,0.0620,-0.0019,0.0218
2565322903,2022-03-09T16:29:23.535149Z,50.565658739356,29.203601199312,51.4712285570,1.00,true,0.458,2.435,25.393,50.971,-8.465,49,21,21,51.498,53.635,57.644,899,934,0,0,-0.0384,0.0498,-0.0077,0.0229
2565411678,2022-03-09T16:30:11.933527Z,50.578929307942,29.200533270754,50.3098100558,1.00,true,0.694,2.457,21.967,49.810,-9.066,44,18,20,50.316,52.127,55.977,706,807,0,0,0.3053,0.2367,0.0054,0.1170
2565537878,2022-03-09T16:31:37.917748Z,50.517565871973,29.259803687873,54.8508672730,1.00,true,0.652,2.520,30.338,54.351,-9.082,44,21,21,55.111,58.551,63.749,841,822,0,0,0.1208,0.1618,-0.0174,0.0824
2565592503,2022-03-09T16:31:43.838611Z,49.475669661777,28.529106863025,15.6800169969,1.00,true,0.777,5.946,84.052,15.180,-17.161,8,17,13,129.701,141.982,149.909,124,83,0,0,0.1310,0.2725,-0.1896,0.2638
2565631003,2022-03-09T16:32:31.115731Z,50.464035134941,29.132819636800,54.8459334709,1.00,true,0.663,2.560,44.019,54.346,-8.884,40,21,21,55.907,60.522,65.153,757,746,0,0,0.0027,0.1448,-0.0182,0.0670
2565955638,2022-08-03T08:47:56.106461Z,50.463042320025,31.585972755189,74.9054208407,1.00,true,3.376,1.944,34.213,74.405,-7.894,4,24,24,178.976,187.657,198.060,87,86,0,0,-0.3949,0.2511,1.4413,1.0886
2566511678,2022-03-09T16:41:10.527452Z,50.415676333565,28.361478767389,64.3268251189,1.00,true,1.487,3.188,109.411,63.827,-10.473,51,20,16,85.877,89.707,94.722,890,703,0,0,-0.0881,0.0690,0.0126,0.0330
2566803678,2022-03-09T16:43:52.364123Z,51.342263769142,31.234763370738,12.5411501665,1.00,true,1.726,6.976,228.688,12.041,-20.636,21,21,13,156.884,164.558,170.352,422,217,0,0,0.1641,0.1704,-0.1041,0.1639
2567299528,2022-03-09T16:49:03.959296Z,50.853445121720,28.715383168598,45.7194296485,1.00,true,0.850,1.396,43.614,45.219,-4.041,8,19,19,51.630,58.166,66.279,151,149,0,0,0.0393,0.1878,-0.0083,0.0568
2567548003,2022-03-09T16:51:48.111599Z,50.587304947526,29.281212650809,51.6822870221,1.00,true,0.662,2.422,19.750,51.182,-8.888,49,20,21,51.774,53.915,58.237,868,945,0,0,0.0116,0.1832,-0.0327,0.1011
2567823203,2022-03-09T16:54:23.354889Z,50.554944114935,29.197903780864,51.5761640720,1.00,true,0.495,2.432,26.151,51.076,-8.645,50,21,21,51.580,54.091,58.151,935,964,0,0,0.0654,0.2123,-0.0078,0.0951
2567935328,2022-03-09T16:55:34.235929Z,50.632617022093,28.946839144885,86.4891622802,1.00,true,0.895,2.976,61.931,85.989,-9.764,44,18,17,87.028,88.186,89.689,731,667,0,0,0.0947,0.1044,0.1253,0.0784
2568191928,2022-03-09T16:57:50.819719Z,50.621450139342,28.936779552436,88.9669300322,1.00,true,1.159,3.183,64.664,88.467,-10.180,56,21,19,89.643,90.910,92.246,1030,907,0,0,-0.0451,0.0770,-0.0014,0.0441
2569749862,2022-06-14T11:00:33.422922Z,50.967866965509,28.768734698738,61.7781767743,1.00,true,0.992,1.365,21.711,61.278,-3.577,20,24,24,68.039,75.235,82.930,474,471,0,0,0.0567,0.0505,0.0163,0.0555
2572317957,2022-02-06T09:07:08.975019Z,50.894315087828,28.943869901784,21.4015827804,1.00,true,0.796,1.212,22.335,20.902,-3.025,71,23,21,26.011,35.942,47.415,1408,1118,0,0,0.1177,0.1268,0.0134,0.0637
2572500603,2022-03-09T17:01:00.970326Z,50.628166875186,29.290456417464,50.7454803546,1.00,true,0.958,2.427,15.600,50.245,-9.030,49,21,21,50.768,52.120,56.112,908,945,0,0,-0.3047,0.1062,-0.0082,0.0543
2573333103,2022-03-09T17:09:30.833039Z,49.911420359231,28.422304447448,1.4004109276,1.00,true,0.776,4.639,116.341,0.900,-11.167,49,21,21,90.265,100.382,106.982,948,907,0,0,-0.1560,0.1218,0.3909,0.1330
2573650053,2022-03-09T17:12:50.589715Z,50.454866486378,29.256264618716,67.0747883310,1.00,true,0.845,2.482,28.778,66.575,-8.410,44,20,20,68.005,72.587,77.397,833,781,0,0,0.0219,0.1018,0.0573,0.0582
2573906978,2022-03-09T17:15:08.038724Z,50.435209719176,29.329242692465,70.0520525266,1.00,true,1.323,2.368,29.600,69.552,-7.961,41,12,12,71.746,75.991,81.044,454,446,0,0,0.0948,0.1743,-0.0573,0.1007
2574148528,2022-03-09T17:16:05.480132Z,53.707031770239,32.967893649279,26.3290669975,1.00,true,1.510,4.184,423.509,25.829,-112.520,46,0,19,418.160,425.137,434.713,0,791,0,0,-0.1254,0.0477,-0.0031,0.1751
2575916028,2022-03-09T17:35:24.704379Z,50.443899046541,28.449776285794,3.2687642317,1.00,true,1.267,0.516,3.676,2.769,-0.296,4,19,20,50.403,56.106,62.966,76,78,0,0,0.5148,0.3438,0.0442,0.1458
2576340728,2022-03-09T17:39:39.079869Z,50.436490534396,29.081791300648,77.4555710435,1.00,true,1.393,2.852,66.297,76.956,-10.920,57,17,16,78.949,82.923,86.130,890,825,0,0,-0.1188,0.0544,-0.0242,0.0331
2581266413,2022-08-03T10:00:52.424397Z,53.003775105455,30.745239307171,49.9283034946,1.00,true,1.679,9.564,327.313,49.428,-21.576,10,24,24,276.355,284.258,295.726,215,230,0,0,1.2055,0.4867,1.6068,1.0955
2583527878,2022-03-09T18:11:27.777416Z,50.337835649815,28.225587963690,66.3278762726,1.00,true,0.917,3.247,132.845,65.828,-9.223,40,16,6,96.238,100.218,104.631,553,196,0,0,0.2211,0.1496,0.1158,0.0971
2594843162,2022-06-14T13:49:34.744583Z,51.899644800091,38.820524171997,240.7348443460,1.00,true,3.143,30.977,508.496,240.235,-115.255,40,24,23,707.648,714.185,721.900,918,884,0,0,0.0420,0.0752,-1.2182,0.1523
2609296340,2022-03-22T09:18:05.675253Z,49.991258606234,30.669056287011,90.1101770814,1.00,true,2.200,1.342,151.991,89.610,-1.325,5,21,17,149.651,158.425,169.574,103,63,0,0,36.0336,0.0771,-0.0202,0.1779
2613193128,2022-03-09T21:08:00.645058Z,49.078048238664,28.562626499053,36.6158472476,1.00,true,3.122,1.854,337.739,36.116,-2.355,6,18,20,173.519,187.855,194.858,102,100,0,0,-0.0398,0.4876,0.1784,0.2654
2618010778,2022-03-09T21:56:12.957567Z,50.490062599972,29.383236308695,78.8401732875,1.00,true,1.124,2.093,34.991,78.340,-7.042,48,21,21,80.116,83.607,88.258,855,808,0,0,-0.0803,0.0937,-0.0094,0.0386
2619805465,2022-03-22T10:23:08.500922Z,50.520993387922,29.161811838301,91.2286831120,1.00,true,0.970,2.221,77.181,90.729,-7.499,15,21,19,91.337,93.269,95.855,296,274,0,0,0.1515,0.3202,-0.0008,0.1817
2620204951,2022-10-05T00:25:07.22618Z,50.310663421332,28.642891487789,49.7532067001,1.00,true,1.041,3.047,82.557,49.253,-8.774,43,20,21,66.809,73.737,78.318,733,730,0,0,-0.0454,0.1529,-0.0263,0.0921
2620412340,2022-03-22T10:29:13.020572Z,50.324303433157,29.244326554198,64.5544925355,1.00,true,0.683,2.938,63.047,64.054,-9.979,47,20,20,69.300,76.863,82.894,813,818,0,0,0.0154,0.1024,-0.0427,0.0533
2620530690,2022-03-22T10:30:32.21525Z,50.373169873155,29.153955165622,61.0796024938,1.00,true,1.179,2.867,57.827,60.580,-9.785,46,16,17,65.530,70.676,76.052,646,693,0,0,-0.0751,0.2051,-0.0040,0.1162
2620631015,2022-03-22T10:31:30.532672Z,50.507833494367,30.065534138839,50.3307677681,1.00,true,0.955,3.579,50.824,49.831,-11.467,48,11,12,75.453,85.157,93.337,492,521,0,0,-0.1175,0.1990,-0.5257,0.1039
2621007965,2022-03-22T10:34:41.445551Z,50.093582670623,26.507999887473,181.4315721384,1.00,true,0.793,0.879,149.772,180.932,-37.554,6,21,0,261.245,266.929,271.822,118,0,0,0,45.1187,0.4949,-0.0014,0.1230
2622500053,2022-03-09T22:01:04.40684Z,50.991608768532,28.915555897272,53.9752885144,1.00,true,0.745,1.567,15.345,53.475,-4.593,21,21,21,59.658,66.018,75.536,394,396,0,0,0.0736,0.1232,0.0246,0.0538
2622537028,2022-03-09T22:01:38.212595Z,50.644079466973,28.641259619602,44.9138968346,1.00,true,0.514,2.747,50.572,44.414,-7.787,26,21,16,52.614,58.301,63.814,505,360,0,0,0.2585,0.2038,-0.0201,0.1144
2622691228,2022-03-09T22:02:51.414259Z,50.592407750083,28.705548620393,49.3711592398,1.00,true,0.408,2.643,50.044,48.871,-8.586,40,21,17,55.732,60.330,64.038,786,606,0,0,0.1605,0.1107,0.0244,0.0711
2623441490,2022-03-22T10:59:42.784717Z,50.073954738166,29.434867568798,46.4419707304,1.00,true,1.482,3.025,89.033,45.942,-10.215,52,21,21,72.198,84.897,94.777,1002,948,0,0,0.4403,0.1636,-0.1071,0.1004
2623502828,2022-03-09T22:11:06.350866Z,50.859637865185,28.232892632629,28.1187285821,1.00,true,1.213,1.924,36.910,27.619,-5.649,26,18,19,62.670,73.490,83.548,442,458,0,0,-0.0245,0.1116,0.0045,0.0591
2624207953,2022-03-09T22:18:11.677177Z,50.986746533357,28.899350370086,56.5120979809,1.00,true,0.947,1.579,14.474,56.012,-5.323,21,21,21,61.927,68.055,77.330,394,396,0,0,-0.0354,0.1792,0.0399,0.1099
2625425828,2022-03-09T22:30:25.629769Z,50.355840489073,28.813270019920,57.2808376174,1.00,true,1.446,2.576,71.729,56.781,-10.370,59,21,5,67.129,72.073,76.087,1169,269,0,0,0.4284,0.1639,-0.0364,0.0825
2626006403,2022-03-09T22:36:12.583955Z,50.628702488626,29.483813477672,94.4556686628,1.00,true,1.701,1.300,67.216,93.956,-3.416,16,19,13,95.492,97.588,100.890,291,128,0,0,1.7677,1.1426,-0.0475,0.0812
2626391428,2022-03-09T22:39:56.151206Z,50.563843419851,29.280151844439,97.9246100322,1.00,true,1.155,1.400,78.956,97.425,-3.849,34,18,13,98.079,99.505,102.063,580,304,0,0,0.2151,0.3250,0.0083,0.0917
2626449578,2022-03-09T22:40:54.307801Z,50.138026968528,28.565752494449,70.6971214732,1.00,true,1.144,1.845,139.829,70.197,-3.692,45,20,17,95.454,101.813,106.603,840,568,0,0,0.1003,0.1456,-0.0070,0.0962
2626793403,2022-03-09T22:43:53.71121Z,50.195495176172,28.499247357243,29.4039761592,1.00,true,0.553,3.193,94.864,28.904,-8.289,44,19,20,70.048,76.988,83.279,808,795,0,0,-0.0883,0.0724,0.0290,0.0668
2627013178,2022-03-09T22:46:13.021225Z,50.421904424763,28.698589133207,63.9354220561,1.00,true,1.135,2.807,73.392,63.435,-8.979,43,21,20,74.556,77.334,81.073,852,771,0,0,-0.0408,0.1094,0.0328,0.0668
2627145903,2022-03-09T22:47:45.956565Z,50.532582612363,29.178543757513,74.4743614179,1.00,true,0.985,2.581,36.904,73.974,-9.043,43,18,16,74.719,76.706,79.778,748,618,0,0,-0.0560,0.1285,-0.0083,0.0759
2627616790,2022-03-22T11:01:19.072343Z,50.513759695937,29.243160116358,76.6217239398,1.00,true,1.226,2.603,37.251,76.122,-8.928,43,19,21,76.779,79.384,83.142,751,782,0,0,-0.2424,0.1526,0.0344,0.0498
2627629603,2022-03-09T22:52:29.662625Z,50.582781344116,29.141900308956,76.4234881348,1.00,true,1.194,2.623,41.141,75.923,-9.337,45,20,19,76.527,77.482,79.672,852,766,0,0,-0.1460,0.1706,0.0896,0.0757
2627830053,2022-03-09T22:54:29.941912Z,50.538886773672,29.193425122512,74.3417706513,1.00,true,1.057,2.807,35.771,73.842,-9.058,43,19,16,74.357,76.507,79.554,785,625,0,0,-0.0184,0.1442,0.0674,0.0929
2627831640,2022-03-22T11:03:32.958037Z,50.548674868715,29.011686194617,79.9002183966,1.00,true,0.971,2.913,55.918,79.400,-10.042,40,20,21,81.038,82.240,83.796,745,751,0,0,-0.2738,0.1705,0.0924,0.0666
2630737515,2022-03-22T11:32:39.117422Z,50.379620090605,28.771135437161,56.5910830826,1.00,true,0.460,2.897,70.156,56.091,-8.883,46,21,21,67.032,71.296,75.364,914,858,0,0,-0.2086,0.1948,-0.0490,0.0703
2631641490,2022-03-22T11:41:42.415425Z,50.463910271159,28.979387828474,68.6247774635,1.00,true,0.500,2.852,53.043,68.125,-9.585,48,21,21,71.077,73.934,76.961,958,912,0,0,-0.1936,0.1688,-0.0496,0.0762
2631789115,2022-03-22T11:42:55.070109Z,50.952169518987,28.936586199557,55.0029348651,1.00,true,1.554,1.787,12.923,54.503,-4.930,13,19,18,58.806,64.354,73.164,227,208,0,0,-16.7157,19.2801,-0.1221,0.1901
2640621840,2022-03-22T12:30:45.757106Z,51.727225447699,33.152575099261,87.8407870299,1.00,true,1.182,2.321,262.972,87.341,-47.243,41,16,0,308.310,313.957,319.396,594,0,0,0,0.0805,0.2216,-0.0103,0.1402
2641544190,2022-03-22T12:40:46.336143Z,50.349993610336,28.609971281407,38.5105813133,1.00,true,0.700,2.622,83.759,38.011,-8.664,54,10,10,61.145,64.996,71.281,492,483,0,0,-0.0939,0.1193,-0.0204,0.0443
2643035940,2022-03-22T12:55:37.865349Z,50.535012458814,28.981997689591,61.4252960021,1.00,true,1.158,3.032,45.873,60.925,-8.135,49,18,12,63.409,64.978,67.142,809,521,0,0,-0.6892,0.1934,0.0078,0.0943
