id,isotime,latitude,longitude,depth,magnitude
20220303121817325,2022-03-03 12:18:17.350,50.944314,29.49349,0.0,1.0
20220303122936200,2022-03-03 12:29:36.200,51.007688,29.578091,0.0,1.0
20220303123121450,2022-03-03 12:31:21.600,50.800564,29.509696,0.0,1.0
20220303131254950,2022-03-03 13:12:55.125,50.926985,29.621755,0.0,1.0
20220303131349800,2022-03-03 13:13:49.800,50.809311,29.46701,0.0,1.0
20220303133346400,2022-03-03 13:33:46.400,50.854653,29.537359,0.0,1.0
20220303135555525,2022-03-03 13:55:55.500,51.251623,29.947503,0.0,1.0
20220303140757225,2022-03-03 14:07:57.100,50.381945,31.406475,0.0,1.0
20220303151622850,2022-03-03 15:16:22.850,50.908513,29.522432,0.0,1.0
20220303152553050,2022-03-03 15:25:52.825,50.586345,29.922132,0.0,1.0
20220303154503775,2022-03-03 15:45:03.625,50.944832,29.593093,0.0,1.0
20220303155959700,2022-03-03 15:59:59.800,50.890827,29.579524,0.0,1.0
20220303160039900,2022-03-03 16:00:40.000,50.890756,29.565312,0.0,1.0
20220303163010800,2022-03-03 16:30:10.925,51.132541,30.899561,0.0,1.0
20220303170403125,2022-03-03 17:04:03.000,51.025596,29.563616,0.0,1.0
20220303171951525,2022-03-03 17:19:50.925,51.107421,29.791058,0.0,1.0
20220303200319350,2022-03-03 20:03:19.000,50.005356,28.306732,0.0,1.0
20220303201611400,2022-03-03 20:16:11.375,50.755291,29.453626,0.0,1.0
20220303202836225,2022-03-03 20:28:36.225,50.991038,28.695097,0.0,1.0
20220303203127625,2022-03-03 20:31:27.550,50.98693,28.396063,0.0,1.0
20220303203241775,2022-03-03 20:32:41.725,51.035436,28.650927,0.0,1.0
20220303203827075,2022-03-03 20:38:27.000,51.034691,28.593911,0.0,1.0
20220303232214125,2022-03-03 23:22:14.025,50.604458,30.29498,0.0,1.0
20220304002744875,2022-03-04 00:27:44.700,50.541403,30.373787,0.0,1.0
20220304013137775,2022-03-04 01:31:37.900,50.15425,28.650829,0.0,1.0
20220304060839775,2022-03-04 06:08:39.750,50.657866,30.529911,0.0,1.0
20220304061221025,2022-03-04 06:12:21.000,50.35229,29.796804,0.0,1.0
20220304062242150,2022-03-04 06:22:42.175,50.828036,29.60868,0.0,1.0
20220304063810350,2022-03-04 06:38:10.325,50.602208,29.413519,0.0,1.0
20220304082330275,2022-03-04 08:23:29.925,50.514294,29.863264,0.0,1.0
20220304091944975,2022-03-04 09:19:45.025,50.550584,30.227085,0.0,1.0
20220304093451550,2022-03-04 09:34:51.350,50.550562,30.255305,0.0,1.0
20220304094529875,2022-03-04 09:45:29.900,51.025666,29.57787,0.0,1.0
20220304103130475,2022-03-04 10:31:30.500,51.070681,29.591584,0.0,1.0
20220304103453850,2022-03-04 10:34:53.825,50.828101,29.622874,0.0,1.0
20220304103634425,2022-03-04 10:36:34.400,50.39736,29.83866,0.0,1.0
20220304131509375,2022-03-04 13:15:09.350,50.541499,30.317357,0.0,1.0
20220304131534925,2022-03-04 13:15:34.850,50.324251,30.758932,0.0,1.0
20220304133159800,2022-03-04 13:31:59.700,50.415668,30.295806,0.0,1.0
20220304140001875,2022-03-04 14:00:01.800,51.083931,31.341253,0.0,1.0
20220304140605275,2022-03-04 14:06:05.450,50.729044,29.587163,0.0,1.0
20220304145345025,2022-03-04 14:53:45.050,51.453492,29.788361,0.0,1.0
20220304155941600,2022-03-04 15:59:41.575,50.541823,29.748824,0.0,1.0
20220304165037225,2022-03-04 16:50:37.250,50.72111,30.417131,0.0,1.0
20220304200108800,2022-03-04 20:01:08.800,50.496293,29.854917,0.0,1.0
20220304213127600,2022-03-04 21:31:27.600,50.190018,28.63569,0.0,1.0
20220304213212550,2022-03-04 21:32:12.425,50.135529,28.595463,0.0,1.0
20220304213506025,2022-03-04 21:35:06.125,50.296139,28.505951,0.0,1.0
20220305052558675,2022-03-05 05:26:00.475,50.999851,30.390239,0.0,1.0
20220305053035050,2022-03-05 05:30:35.150,51.383214,31.047291,0.0,1.0
20220305053544350,2022-03-05 05:35:44.700,50.532452,30.352587,0.0,1.0
20220305054139000,2022-03-05 05:41:39.000,50.424649,30.30287,0.0,1.0
20220305055244825,2022-03-05 05:52:44.850,50.415975,28.726934,0.0,1.0
20220305072818250,2022-03-05 07:28:18.300,50.018643,30.748038,0.0,1.0
20220305084126625,2022-03-05 08:41:26.650,50.955,29.963026,0.0,1.0
20220305091228850,2022-03-05 09:12:28.900,50.524892,31.487873,0.0,1.0
20220305100048450,2022-03-05 10:00:48.250,50.766318,30.043162,0.0,1.0
20220305105933700,2022-03-05 10:59:33.725,50.510789,29.00607,0.0,1.0
20220305154440550,2022-03-05 15:44:40.625,50.397758,30.077752,0.0,1.0
20220305170209925,2022-03-05 17:02:09.900,51.113152,29.20546,0.0,1.0
20220305175923750,2022-03-05 17:59:23.750,50.954079,29.649913,0.0,1.0
20220305183211750,2022-03-05 18:32:11.775,50.988072,29.307706,0.0,1.0
20220305192444250,2022-03-05 19:24:43.925,50.291788,28.225363,0.0,1.0
20220306000232900,2022-03-06 00:02:32.675,50.918121,29.650299,0.0,1.0
20220306002916925,2022-03-06 00:29:16.950,50.49466,28.555396,0.0,1.0
20220306003003050,2022-03-06 00:30:03.050,50.808491,29.339323,0.0,1.0
20220306003126075,2022-03-06 00:31:26.075,51.007917,28.609058,0.0,1.0
20220306003238975,2022-03-06 00:32:39.300,51.008655,28.666042,0.0,1.0
20220306042833200,2022-03-06 04:28:32.950,50.630777,31.652055,0.0,1.0
20220306054730575,2022-03-06 05:47:30.400,50.96281,29.592878,0.0,1.0
20220306064323350,2022-03-06 06:43:23.450,50.971514,29.535821,0.0,1.0
20220306073608500,2022-03-06 07:36:08.275,50.721345,30.020606,0.0,1.0
20220306074747450,2022-03-06 07:47:47.350,50.406727,30.049604,0.0,1.0
20220306074827350,2022-03-06 07:48:27.250,50.415717,30.049585,0.0,1.0
20220306084012275,2022-03-06 08:40:12.475,50.587337,29.481537,0.0,1.0
20220306095712575,2022-03-06 09:57:12.550,50.478269,29.838124,0.0,1.0
20220306104521625,2022-03-06 10:45:21.700,50.505345,29.880235,0.0,1.0
20220306112723875,2022-03-06 11:27:23.625,50.180988,31.667188,0.0,1.0
20220306113506725,2022-03-06 11:35:06.850,50.363516,31.446747,0.0,1.0
20220306154602025,2022-03-06 15:46:02.050,50.711362,29.652506,0.0,1.0
20220306170808050,2022-03-06 17:08:08.775,50.687087,31.457123,0.0,1.0
20220306182322325,2022-03-06 18:23:22.175,51.412787,28.940562,0.0,1.0
20220306182440150,2022-03-06 18:24:39.975,51.426085,29.012113,0.0,1.0
20220306182549750,2022-03-06 18:25:49.750,50.381513,28.854531,0.0,1.0
20220306183004475,2022-03-06 18:30:04.275,51.278459,28.671718,0.0,1.0
20220306183105700,2022-03-06 18:31:05.875,51.268923,28.629026,0.0,1.0
20220306183255100,2022-03-06 18:32:55.000,51.153852,28.775766,0.0,1.0
20220306183449475,2022-03-06 18:34:49.550,51.172159,28.803827,0.0,1.0
20220306184913600,2022-03-06 18:49:13.550,51.027166,28.708224,0.0,1.0
20220306185006875,2022-03-06 18:50:06.850,51.228353,29.016974,0.0,1.0
20220306185206325,2022-03-06 18:52:06.325,50.755694,29.524483,0.0,1.0
20220306185354775,2022-03-06 18:53:54.750,51.071265,29.251974,0.0,1.0
20220306192105450,2022-03-06 19:21:05.250,50.667305,30.350341,0.0,1.0
20220306220352775,2022-03-06 22:03:52.750,51.422117,29.817361,0.0,1.0
20220306235656600,2022-03-06 23:56:56.600,50.87407,29.949142,0.0,1.0
20220307025830525,2022-03-07 02:58:30.400,50.316835,30.05822,0.0,1.0
20220307030002375,2022-03-07 03:00:02.375,50.469316,29.852269,0.0,1.0
20220307030048650,2022-03-07 03:00:48.550,50.460327,29.852326,0.0,1.0
20220307030722650,2022-03-07 03:07:22.750,51.025373,29.520855,0.0,1.0
20220307031004975,2022-03-07 03:10:04.950,51.305709,30.076333,0.0,1.0
20220307031446225,2022-03-07 03:14:45.900,50.889867,29.408976,0.0,1.0
20220307031706925,2022-03-07 03:17:06.775,50.882676,29.40909,0.0,1.0
20220307031905475,2022-03-07 03:19:05.500,50.640124,29.851185,0.0,1.0
20220307031951825,2022-03-07 03:19:51.800,50.862716,29.380996,0.0,1.0
20220307032020500,2022-03-07 03:20:20.300,50.667056,29.836868,0.0,1.0
20220307032135550,2022-03-07 03:21:35.525,50.667056,29.836868,0.0,1.0
20220307032236575,2022-03-07 03:22:36.300,50.890045,29.4374,0.0,1.0
20220307032404825,2022-03-07 03:24:04.600,50.611784,29.512273,0.0,1.0
20220307032514050,2022-03-07 03:25:14.125,50.584656,29.4844,0.0,1.0
20220307032525625,2022-03-07 03:25:25.375,50.575667,29.484527,0.0,1.0
20220307032612550,2022-03-07 03:26:12.500,50.889957,29.423188,0.0,1.0
20220307032709425,2022-03-07 03:27:09.200,50.584815,29.512639,0.0,1.0
20220307032854350,2022-03-07 03:28:54.350,50.576786,29.524043,0.0,1.0
20220307033330125,2022-03-07 03:33:29.950,50.880878,29.409119,0.0,1.0
20220307033516625,2022-03-07 03:35:16.650,50.880968,29.423328,0.0,1.0
20220307033725350,2022-03-07 03:37:25.475,50.871889,29.409261,0.0,1.0
20220307035449475,2022-03-07 03:54:49.450,50.88441,29.399114,0.0,1.0
20220307035938450,2022-03-07 03:59:38.450,50.871705,29.380848,0.0,1.0
20220307040143700,2022-03-07 04:01:43.675,50.415581,30.353491,0.0,1.0
20220307040236025,2022-03-07 04:02:36.200,50.873586,29.393605,0.0,1.0
20220307040250150,2022-03-07 04:02:49.850,51.053192,29.705899,0.0,1.0
20220307040440425,2022-03-07 04:04:40.600,50.879906,29.397766,0.0,1.0
20220307041820600,2022-03-07 04:18:20.575,50.871416,29.338229,0.0,1.0
20220307043951125,2022-03-07 04:39:51.050,50.880694,29.3807,0.0,1.0
20220307045544975,2022-03-07 04:55:44.950,50.853819,29.395346,0.0,1.0
20220307045821400,2022-03-07 04:58:21.400,50.880694,29.3807,0.0,1.0
20220307052634025,2022-03-07 05:26:34.125,50.883391,29.380656,0.0,1.0
20220307053031150,2022-03-07 05:30:31.150,50.424736,30.091783,0.0,1.0
20220307061433475,2022-03-07 06:14:33.550,50.863567,29.523037,0.0,1.0
20220307072049475,2022-03-07 07:20:49.375,50.845432,29.494881,0.0,1.0
20220307072453450,2022-03-07 07:24:53.350,50.845511,29.509079,0.0,1.0
20220307072714025,2022-03-07 07:27:14.175,50.854421,29.494754,0.0,1.0
20220307072948650,2022-03-07 07:29:48.500,50.845432,29.494881,0.0,1.0
20220307073615475,2022-03-07 07:36:15.575,50.954602,29.792236,0.0,1.0
20220307082154300,2022-03-07 08:21:54.250,50.91806,29.636078,0.0,1.0
20220307084524925,2022-03-07 08:45:25.100,50.810057,29.608889,0.0,1.0
20220307084558400,2022-03-07 08:45:58.400,50.873292,29.679196,0.0,1.0
20220307084911675,2022-03-07 08:49:11.800,50.827758,29.551906,0.0,1.0
20220307085353125,2022-03-07 08:53:53.250,51.10718,29.719662,0.0,1.0
20220307091052200,2022-03-07 09:10:52.375,51.026601,29.820191,0.0,1.0
20220307091332825,2022-03-07 09:13:32.800,50.604411,30.328883,0.0,1.0
20220307092011425,2022-03-07 09:20:11.400,50.890684,29.551099,0.0,1.0
20220307093454300,2022-03-07 09:34:54.300,50.80963,29.523761,0.0,1.0
20220307095054250,2022-03-07 09:50:54.225,50.584737,29.498519,0.0,1.0
20220307095528000,2022-03-07 09:55:28.050,50.864303,29.679286,0.0,1.0
20220307100237250,2022-03-07 10:02:37.375,50.836748,29.551791,0.0,1.0
20220307105044700,2022-03-07 10:50:44.800,50.926255,29.47952,0.0,1.0
20220307105138700,2022-03-07 10:51:38.400,50.917265,29.479649,0.0,1.0
20220307105942900,2022-03-07 10:59:42.850,50.919071,29.481045,0.0,1.0
20220307110039675,2022-03-07 11:00:39.850,50.926255,29.47952,0.0,1.0
20220307110323500,2022-03-07 11:03:23.600,50.935077,29.450938,0.0,1.0
20220307143412275,2022-03-07 14:34:12.375,50.116888,30.86113,0.0,1.0
20220307144324050,2022-03-07 14:43:24.075,50.128178,28.721589,0.0,1.0
20220307144405250,2022-03-07 14:44:05.250,50.11919,28.72186,0.0,1.0
20220307144515375,2022-03-07 14:45:15.400,50.119015,28.707881,0.0,1.0
20220307144601750,2022-03-07 14:46:01.900,50.109492,28.666226,0.0,1.0
20220307144637125,2022-03-07 14:46:37.225,50.136814,28.69335,0.0,1.0
20220307144705325,2022-03-07 14:47:05.350,50.1233,28.763693,0.0,1.0
20220307144736825,2022-03-07 14:47:36.850,50.122958,28.735732,0.0,1.0
20220307144944200,2022-03-07 14:49:44.125,50.105346,28.624414,0.0,1.0
20220307145424525,2022-03-07 14:54:24.375,50.136636,28.679365,0.0,1.0
20220307145624200,2022-03-07 14:56:24.200,50.4513,29.838303,0.0,1.0
20220307152229275,2022-03-07 15:22:30.000,50.387959,29.712167,0.0,1.0
20220307153158100,2022-03-07 15:31:57.950,50.136814,28.69335,0.0,1.0
20220307153231900,2022-03-07 15:32:31.850,50.11919,28.72186,0.0,1.0
20220307162707050,2022-03-07 16:27:07.100,50.998835,29.606693,0.0,1.0
20220307174139650,2022-03-07 17:41:39.600,50.782085,29.424865,0.0,1.0
20220307174303425,2022-03-07 17:43:03.475,50.764107,29.425144,0.0,1.0
20220307174547800,2022-03-07 17:45:47.750,51.282388,31.273257,0.0,1.0
20220307175826250,2022-03-07 17:58:26.450,50.703118,30.422691,0.0,1.0
20220307180049225,2022-03-07 18:00:49.150,50.017027,29.297019,0.0,1.0
20220307180325425,2022-03-07 18:03:25.175,50.850658,31.292691,0.0,1.0
20220307180621525,2022-03-07 18:06:21.475,50.541414,30.368144,0.0,1.0
20220307181443725,2022-03-07 18:14:43.900,50.44205,28.655743,0.0,1.0
20220307181644775,2022-03-07 18:16:44.650,50.332152,29.361552,0.0,1.0
20220307183909500,2022-03-07 18:39:09.550,51.218943,28.974257,0.0,1.0
20220307184135300,2022-03-07 18:41:35.275,51.237062,28.988118,0.0,1.0
20220307184528725,2022-03-07 18:45:28.725,50.871978,29.423468,0.0,1.0
20220307184714625,2022-03-07 18:47:14.725,50.880878,29.409119,0.0,1.0
20220307184948550,2022-03-07 18:49:48.550,50.800237,29.452956,0.0,1.0
20220307185142900,2022-03-07 18:51:42.900,50.783785,29.40924,0.0,1.0
20220307185614725,2022-03-07 18:56:14.925,50.915625,29.237908,0.0,1.0
20220307202603625,2022-03-07 20:26:03.600,50.640018,30.487355,0.0,1.0
20220307203649100,2022-03-07 20:36:49.150,50.711695,29.737457,0.0,1.0
20220307210358800,2022-03-07 21:03:58.800,50.442416,29.880595,0.0,1.0
20220308003204425,2022-03-08 00:32:04.450,50.451358,29.860831,0.0,1.0
20220308021920750,2022-03-08 02:19:20.700,50.532343,30.407595,0.0,1.0
20220308040157475,2022-03-08 04:01:57.250,50.728454,31.744442,0.0,1.0
20220308040324775,2022-03-08 04:03:24.875,50.480335,31.452786,0.0,1.0
20220308063618525,2022-03-08 06:36:18.375,50.577284,29.888292,0.0,1.0
20220308063745875,2022-03-08 06:37:45.825,50.586254,29.879769,0.0,1.0
20220308064123825,2022-03-08 06:41:23.850,50.487332,29.866247,0.0,1.0
20220308064245325,2022-03-08 06:42:45.450,50.478376,29.880389,0.0,1.0
20220308064334400,2022-03-08 06:43:34.400,50.478306,29.852212,0.0,1.0
20220308093722000,2022-03-08 09:37:22.000,50.43332,29.838422,0.0,1.0
20220308093913725,2022-03-08 09:39:13.550,50.478408,29.894478,0.0,1.0
20220308093951425,2022-03-08 09:39:51.400,50.667056,29.836868,0.0,1.0
20220308112416975,2022-03-08 11:24:16.950,50.962525,29.53594,0.0,1.0
20220308114734700,2022-03-08 11:47:34.650,50.792011,29.594914,0.0,1.0
20220308115014525,2022-03-08 11:50:14.375,50.828509,29.72223,0.0,1.0
20220308115045275,2022-03-08 11:50:45.175,50.784185,29.956619,0.0,1.0
20220308124256725,2022-03-08 12:42:56.925,50.721414,30.119738,0.0,1.0
20220308132929400,2022-03-08 13:29:29.400,50.496037,29.767537,0.0,1.0
20220308133256775,2022-03-08 13:32:56.775,50.676042,29.835393,0.0,1.0
20220308133446625,2022-03-08 13:34:46.625,50.774228,29.637659,0.0,1.0
20220308133755825,2022-03-08 13:37:55.825,50.403218,31.055354,0.0,1.0
20220308134007400,2022-03-08 13:40:07.275,50.954951,29.934561,0.0,1.0
20220308143059700,2022-03-08 14:30:59.700,50.985739,29.236533,0.0,1.0
20220308160426625,2022-03-08 16:04:26.675,50.498766,31.412416,0.0,1.0
20220308162617375,2022-03-08 16:26:17.350,50.480525,31.435882,0.0,1.0
20220308173737800,2022-03-08 17:37:37.925,50.927676,29.806667,0.0,1.0
20220308175929875,2022-03-08 17:59:29.850,50.798412,29.312544,0.0,1.0
20220308175951325,2022-03-08 17:59:51.025,50.50498,29.753367,0.0,1.0
20220308180153725,2022-03-08 18:01:53.825,50.782293,29.321342,0.0,1.0
20220308180920175,2022-03-08 18:09:20.075,50.219632,28.564669,0.0,1.0
20220308181032900,2022-03-08 18:10:33.075,50.241191,28.437754,0.0,1.0
20220308181208900,2022-03-08 18:12:09.075,50.22597,28.634539,0.0,1.0
20220308181534150,2022-03-08 18:15:34.150,50.881768,29.407683,0.0,1.0
20220308181724375,2022-03-08 18:17:24.475,50.888769,29.252646,0.0,1.0
20220308181923550,2022-03-08 18:19:23.525,50.709387,29.612884,0.0,1.0
20220308182134950,2022-03-08 18:21:34.900,50.702183,29.610135,0.0,1.0
20220308211658100,2022-03-08 21:16:57.750,51.380069,31.393434,0.0,1.0
20220309025342425,2022-03-09 02:53:42.325,50.483574,29.17583,0.0,1.0
20220309025605375,2022-03-09 02:56:05.375,51.068868,29.291973,0.0,1.0
20220309025658025,2022-03-09 02:56:58.050,51.095621,29.262925,0.0,1.0
20220309031059450,2022-03-09 03:10:59.625,50.801001,29.594807,0.0,1.0
20220309031325200,2022-03-09 03:13:25.200,50.68505,29.842408,0.0,1.0
20220309031606975,2022-03-09 03:16:07.025,50.612995,29.794841,0.0,1.0
20220309032156750,2022-03-09 03:21:57.050,50.550066,29.795317,0.0,1.0
20220309032335075,2022-03-09 03:23:35.200,50.567587,29.668145,0.0,1.0
20220309032604825,2022-03-09 03:26:04.900,50.558655,29.68235,0.0,1.0
20220309032747000,2022-03-09 03:27:46.975,50.576327,29.611583,0.0,1.0
20220309033021900,2022-03-09 03:30:21.925,50.487047,29.76761,0.0,1.0
20220309033305250,2022-03-09 03:33:05.425,50.46864,29.655073,0.0,1.0
20220309033426500,2022-03-09 03:34:26.525,50.442347,29.85244,0.0,1.0
20220309034049550,2022-03-09 03:40:48.800,50.006887,28.404342,0.0,1.0
20220309045816775,2022-03-09 04:58:16.925,50.735706,31.866547,0.0,1.0
20220309073352850,2022-03-09 07:33:52.650,50.84588,29.580074,0.0,1.0
20220309073423575,2022-03-09 07:34:23.575,50.836748,29.551791,0.0,1.0
20220309074046800,2022-03-09 07:40:46.775,50.640311,29.936007,0.0,1.0
20220309082441550,2022-03-09 08:24:41.525,50.915736,29.252127,0.0,1.0
20220309092349775,2022-03-09 09:23:49.925,50.514508,30.331361,0.0,1.0
20220309100223825,2022-03-09 10:02:24.350,50.773894,29.566773,0.0,1.0
20220309112348250,2022-03-09 11:23:49.775,50.747732,29.759811,0.0,1.0
20220309124435250,2022-03-09 12:44:35.350,50.558989,29.77408,0.0,1.0
20220309134629400,2022-03-09 13:46:27.725,51.313017,29.516938,0.0,1.0
20220309142036775,2022-03-09 14:20:37.100,50.773353,29.467535,0.0,1.0
20220309142218125,2022-03-09 14:22:18.450,50.782425,29.481583,0.0,1.0
20220309142452300,2022-03-09 14:24:53.625,50.773595,29.510065,0.0,1.0
20220309162457925,2022-03-09 16:24:57.600,50.55955,30.256736,0.0,1.0
20220309162921375,2022-03-09 16:29:21.350,50.763834,29.382623,0.0,1.0
20220309162932375,2022-03-09 16:29:32.400,50.763834,29.382623,0.0,1.0
20220309163021150,2022-03-09 16:30:21.275,50.758971,29.328842,0.0,1.0
20220309163147350,2022-03-09 16:31:47.350,50.765102,29.440722,0.0,1.0
20220309163201975,2022-03-09 16:32:01.850,50.218405,28.746891,0.0,1.0
20220309163240475,2022-03-09 16:32:40.450,50.809141,29.438634,0.0,1.0
20220309164121150,2022-03-09 16:41:21.200,50.685073,29.850898,0.0,1.0
20220309164413150,2022-03-09 16:44:13.475,50.206462,28.523078,0.0,1.0
20220309164909000,2022-03-09 16:49:08.525,51.071121,29.233427,0.0,1.0
20220309165157475,2022-03-09 16:51:57.525,50.758269,29.357202,0.0,1.0
20220309165432675,2022-03-09 16:54:32.650,50.762859,29.371299,0.0,1.0
20220309165544800,2022-03-09 16:55:44.575,50.676007,29.82266,0.0,1.0
20220309165801400,2022-03-09 16:58:01.400,50.667093,29.851013,0.0,1.0
20220309170110075,2022-03-09 17:01:10.125,50.760124,29.365675,0.0,1.0
20220309170942575,2022-03-09 17:09:42.550,50.5319,29.739035,0.0,1.0
20220309171259525,2022-03-09 17:12:59.600,50.540496,29.640208,0.0,1.0
20220309171516450,2022-03-09 17:15:16.475,50.486951,29.739428,0.0,1.0
20220309171758000,2022-03-09 17:17:58.000,50.486619,29.654884,0.0,1.0
20220309173525500,2022-03-09 17:35:25.450,50.456468,28.40175,0.0,1.0
20220309173950200,2022-03-09 17:39:50.025,50.95361,29.55029,0.0,1.0
20220309181137350,2022-03-09 18:11:37.625,50.658431,30.034923,0.0,1.0
20220309193319625,2022-03-09 19:33:19.725,50.577407,30.349957,0.0,1.0
20220309210802600,2022-03-09 21:08:03.000,51.432063,31.565987,0.0,1.0
20220309215620250,2022-03-09 21:56:20.350,50.424403,29.866626,0.0,1.0
20220309215954800,2022-03-09 21:59:54.950,51.026989,28.693972,0.0,1.0
20220309220109525,2022-03-09 22:01:09.325,51.036153,28.707945,0.0,1.0
20220309220146500,2022-03-09 22:01:46.550,50.897647,29.238259,0.0,1.0
20220309220300700,2022-03-09 22:03:00.675,50.87978,29.252819,0.0,1.0
20220309221112300,2022-03-09 22:11:12.300,51.035798,28.679436,0.0,1.0
20220309221348900,2022-03-09 22:13:48.600,51.044786,28.679152,0.0,1.0
20220309221817425,2022-03-09 22:18:17.450,51.036153,28.707945,0.0,1.0
20220309223035300,2022-03-09 22:30:36.175,50.75612,29.609513,0.0,1.0
20220309223615875,2022-03-09 22:36:16.050,50.730084,30.424264,0.0,1.0
20220309223809350,2022-03-09 22:38:08.750,50.703192,30.388716,0.0,1.0
20220309224000900,2022-03-09 22:40:00.625,50.685224,30.382964,0.0,1.0
20220309224059050,2022-03-09 22:40:58.975,50.595284,30.402291,0.0,1.0
20220309224402875,2022-03-09 22:44:02.775,50.57669,29.696288,0.0,1.0
20220309224622650,2022-03-09 22:46:22.900,50.567755,29.71049,0.0,1.0
20220309224755375,2022-03-09 22:47:55.300,50.57669,29.696288,0.0,1.0
20220309225239075,2022-03-09 22:52:39.175,50.594777,29.724361,0.0,1.0
20220309225439525,2022-03-09 22:54:39.700,50.57669,29.696288,0.0,1.0
20220310005641050,2022-03-10 00:56:41.100,50.569437,31.523026,0.0,1.0
20220310005833475,2022-03-10 00:58:33.450,50.664951,29.384242,0.0,1.0
20220310005920375,2022-03-10 00:59:20.350,50.664857,29.370098,0.0,1.0
20220310005931225,2022-03-10 00:59:31.175,50.567808,29.724605,0.0,1.0
20220310010231325,2022-03-10 01:02:31.250,50.236136,31.573628,0.0,1.0
20220310015729725,2022-03-10 01:57:29.750,50.54227,31.539164,0.0,1.0
20220310022026100,2022-03-10 02:20:25.825,51.567969,31.474971,0.0,1.0
20220310040921425,2022-03-10 04:09:21.225,50.649408,30.295119,0.0,1.0
20220310043502450,2022-03-10 04:35:02.475,50.819047,29.608785,0.0,1.0
20220310044846450,2022-03-10 04:48:46.300,50.935557,29.536295,0.0,1.0
20220310060933850,2022-03-10 06:09:33.850,50.926415,29.507967,0.0,1.0
20220310061425850,2022-03-10 06:14:25.900,50.397699,30.013056,0.0,1.0
20220310070113125,2022-03-10 07:01:13.050,50.219684,31.444205,0.0,1.0
20220310070749725,2022-03-10 07:07:49.525,50.265821,31.334655,0.0,1.0
20220310072650150,2022-03-10 07:26:50.100,50.568436,30.338627,0.0,1.0
20220310073953600,2022-03-10 07:39:53.375,50.836674,29.537595,0.0,1.0
20220310074638325,2022-03-10 07:46:38.300,50.631203,29.87951,0.0,1.0
20220310081925875,2022-03-10 08:19:25.900,50.810057,29.608889,0.0,1.0
20220310084423100,2022-03-10 08:44:23.100,51.000032,30.02553,0.0,1.0
20220310092831975,2022-03-10 09:28:31.950,50.81053,29.722395,0.0,1.0
20220310105537050,2022-03-10 10:55:37.150,50.827532,29.509326,0.0,1.0
20220310110959650,2022-03-10 11:09:59.675,50.907092,28.470178,0.0,1.0
20220310111213050,2022-03-10 11:12:12.900,50.890045,29.4374,0.0,1.0
20220310111736050,2022-03-10 11:17:36.100,50.899674,29.550984,0.0,1.0
20220310115900550,2022-03-10 11:59:00.550,50.477568,29.64089,0.0,1.0
20220310121357925,2022-03-10 12:13:58.200,50.804191,29.515321,0.0,1.0
20220310133426075,2022-03-10 13:34:26.350,50.424291,29.824409,0.0,1.0
20220310134147550,2022-03-10 13:41:47.450,50.935631,29.550521,0.0,1.0
20220310143422075,2022-03-10 14:34:22.175,51.497264,31.362035,0.0,1.0
20220310144108675,2022-03-10 14:41:08.675,51.143825,30.30524,0.0,1.0
20220310144720675,2022-03-10 14:47:20.900,51.206653,29.93339,0.0,1.0
20220310145054300,2022-03-10 14:50:54.375,50.891906,29.877998,0.0,1.0
20220310162414350,2022-03-10 16:24:14.350,51.042497,29.378022,0.0,1.0
20220310172853450,2022-03-10 17:28:53.450,50.774327,29.480281,0.0,1.0
20220310173059225,2022-03-10 17:30:59.225,50.772471,29.470383,0.0,1.0
20220310173252100,2022-03-10 17:32:51.975,50.899034,29.437263,0.0,1.0
20220310173533425,2022-03-10 17:35:33.400,50.558918,29.752912,0.0,1.0
20220310175041350,2022-03-10 17:50:41.275,50.405794,29.675427,0.0,1.0
20220310185816525,2022-03-10 18:58:16.525,50.918937,29.906284,0.0,1.0
20220310190118600,2022-03-10 19:01:18.550,50.828165,29.637068,0.0,1.0
20220310195110650,2022-03-10 19:51:10.550,50.909851,29.863674,0.0,1.0
20220310210243650,2022-03-10 21:02:43.600,50.567701,29.696375,0.0,1.0
20220310214513650,2022-03-10 21:45:13.750,51.522543,31.516894,0.0,1.0
20220310215642225,2022-03-10 21:56:42.975,50.532628,30.128322,0.0,1.0
20220311003054850,2022-03-11 00:30:54.850,50.21036,31.473373,0.0,1.0
20220311003150425,2022-03-11 00:31:50.225,50.2982,31.642879,0.0,1.0
20220311020717900,2022-03-11 02:07:17.750,51.495246,31.544888,0.0,1.0
20220311022949000,2022-03-11 02:29:49.000,50.693058,29.581934,0.0,1.0
20220311023419325,2022-03-11 02:34:19.100,50.693012,29.797065,0.0,1.0
20220311044213825,2022-03-11 04:42:13.500,50.818911,29.580403,0.0,1.0
20220311064807925,2022-03-11 06:48:08.000,50.460168,29.795995,0.0,1.0
20220311064907950,2022-03-11 06:49:08.100,50.460193,29.804444,0.0,1.0
20220311065010125,2022-03-11 06:50:10.250,50.460193,29.804444,0.0,1.0
20220311071402900,2022-03-11 07:14:02.750,50.890173,29.458718,0.0,1.0
20220311071608025,2022-03-11 07:16:07.925,50.917012,29.436988,0.0,1.0
20220311073431825,2022-03-11 07:34:31.725,51.187469,29.575872,0.0,1.0
20220311083525050,2022-03-11 08:35:25.075,50.854174,29.45215,0.0,1.0
20220311085344650,2022-03-11 08:53:44.875,50.605407,31.522666,0.0,1.0
